id,styr,stname,stabbr,stfips,year,rml,prcng,mml,mml_year,years_since_mml,rmlsl,regag,lcauth,edib,conc,hemp,rtl,pblus,pblus2,mmlhc,rmlhc,mmlout,hmdl,hmdl2,pkr,warnr,warnthc,warnsize,adgn,adyth,undrg,undrg2,drvpr,drvpr2,drvpr3,opncn,opncn2,tax,tax2,thclim,estlm,pkwrn
288,MN2024,Minnesota,MN,27,2024,1,1,1,2014,10,0,1,1,2,2,2,2,1,0,1,0,1,1,0,2,2,2,2,2,2,4,2,2,2,1,2,1,1,1,0,0,1
280,MN2016,Minnesota,MN,27,2016,0,0,1,2014,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,MN2018,Minnesota,MN,27,2018,0,0,1,2014,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,MN2014,Minnesota,MN,27,2014,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,MN2023,Minnesota,MN,27,2023,0,0,1,2014,9,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,MN2017,Minnesota,MN,27,2017,0,0,1,2014,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,MO2014,Missouri,MO,29,2014,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,MO2013,Missouri,MO,29,2013,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,MO2022,Missouri,MO,29,2022,0,0,1,2018,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,MO2015,Missouri,MO,29,2015,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,MO2023,Missouri,MO,29,2023,1,0,1,2018,5,0,2,2,2,2,1,1,0,0,0,1,1,1,0,1,1,1,2,0,0,5,2,1,1,0,1,0,1,1,0,0,0
293,MO2017,Missouri,MO,29,2017,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,MO2020,Missouri,MO,29,2020,0,0,1,2018,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,MO2016,Missouri,MO,29,2016,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,MO2019,Missouri,MO,29,2019,0,0,1,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,MO2024,Missouri,MO,29,2024,1,0,1,2018,6,1,2,2,2,2,1,1,0,0,0,1,1,1,0,1,2,2,2,1,1,5,2,1,1,0,1,0,1,1,0,0,1
294,MO2018,Missouri,MO,29,2018,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,MO2021,Missouri,MO,29,2021,0,0,1,2018,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,MS2018,Mississippi,MS,28,2018,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,MS2016,Mississippi,MS,28,2016,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,MS2017,Mississippi,MS,28,2017,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,MS2015,Mississippi,MS,28,2015,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,MS2019,Mississippi,MS,28,2019,0,0,1,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,MS2021,Mississippi,MS,28,2021,0,0,1,2018,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,MS2022,Mississippi,MS,28,2022,0,0,1,2018,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,MS2024,Mississippi,MS,28,2024,0,0,1,2018,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,MS2014,Mississippi,MS,28,2014,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,MS2023,Mississippi,MS,28,2023,0,0,1,2018,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,MS2013,Mississippi,MS,28,2013,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,MS2020,Mississippi,MS,28,2020,0,0,1,2018,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,MT2022,Montana,MT,30,2022,1,1,1,2004,18,1,1,2,2,2,3,1,2,1,1,1,1,2,1,2,2,2,2,2,2,5,2,4,3,2,2,1,1,1,1,0,1
323,MT2023,Montana,MT,30,2023,1,1,1,2004,19,1,1,2,2,2,3,1,2,1,1,1,1,2,1,2,2,2,2,2,2,5,2,4,3,2,2,1,1,1,1,0,1
314,MT2014,Montana,MT,30,2014,0,0,1,2004,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,MT2016,Montana,MT,30,2016,0,0,1,2004,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,MT2021,Montana,MT,30,2021,1,0,1,2004,17,0,1,0,1,2,3,0,2,1,1,1,1,0,0,0,0,0,0,0,0,5,2,4,3,2,1,0,0,0,0,0,0
319,MT2019,Montana,MT,30,2019,0,0,1,2004,15,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,MT2013,Montana,MT,30,2013,0,0,1,2004,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,MT2018,Montana,MT,30,2018,0,0,1,2004,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,MT2020,Montana,MT,30,2020,0,0,1,2004,16,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,MT2024,Montana,MT,30,2024,1,1,1,2004,20,1,1,2,2,2,3,1,2,1,1,1,1,2,1,2,2,2,2,2,2,5,2,4,3,2,2,1,1,1,1,0,1
315,MT2015,Montana,MT,30,2015,0,0,1,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,MT2017,Montana,MT,30,2017,0,0,1,2004,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,NC2022,North Carolina,NC,37,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,NC2020,North Carolina,NC,37,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,NC2016,North Carolina,NC,37,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,NC2015,North Carolina,NC,37,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,NC2013,North Carolina,NC,37,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,NC2014,North Carolina,NC,37,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,NC2023,North Carolina,NC,37,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,NC2019,North Carolina,NC,37,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,NC2018,North Carolina,NC,37,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,NC2017,North Carolina,NC,37,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,NC2021,North Carolina,NC,37,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,NC2024,North Carolina,NC,37,2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,ND2015,North Dakota,ND,38,2015,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,ND2014,North Dakota,ND,38,2014,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,ND2013,North Dakota,ND,38,2013,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,ND2024,North Dakota,ND,38,2024,0,0,1,2016,8,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,ND2017,North Dakota,ND,38,2017,0,0,1,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,ND2019,North Dakota,ND,38,2019,0,0,1,2016,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,ND2020,North Dakota,ND,38,2020,0,0,1,2016,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,ND2016,North Dakota,ND,38,2016,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,ND2023,North Dakota,ND,38,2023,0,0,1,2016,7,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,ND2022,North Dakota,ND,38,2022,0,0,1,2016,6,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,ND2018,North Dakota,ND,38,2018,0,0,1,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,ND2021,North Dakota,ND,38,2021,0,0,1,2016,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,NE2014,Nebraska,NE,31,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,NE2018,Nebraska,NE,31,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,NE2020,Nebraska,NE,31,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,NE2022,Nebraska,NE,31,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,NE2017,Nebraska,NE,31,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,NE2023,Nebraska,NE,31,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,NE2013,Nebraska,NE,31,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,NE2015,Nebraska,NE,31,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,NE2016,Nebraska,NE,31,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,NE2019,Nebraska,NE,31,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,NE2021,Nebraska,NE,31,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,NE2024,Nebraska,NE,31,2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,NH2021,New Hampshire,NH,33,2021,0,0,1,2013,8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,NH2020,New Hampshire,NH,33,2020,0,0,1,2013,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,NH2014,New Hampshire,NH,33,2014,0,0,1,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,NH2019,New Hampshire,NH,33,2019,0,0,1,2013,6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,NH2023,New Hampshire,NH,33,2023,0,0,1,2013,10,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,NH2022,New Hampshire,NH,33,2022,0,0,1,2013,9,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,NH2017,New Hampshire,NH,33,2017,0,0,1,2013,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,NH2013,New Hampshire,NH,33,2013,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,NH2015,New Hampshire,NH,33,2015,0,0,1,2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,NH2024,New Hampshire,NH,33,2024,0,0,1,2013,11,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,NH2018,New Hampshire,NH,33,2018,0,0,1,2013,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,NH2016,New Hampshire,NH,33,2016,0,0,1,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,NJ2017,New Jersey,NJ,34,2017,0,0,1,2010,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,NJ2024,New Jersey,NJ,34,2024,1,0,1,2010,14,1,1,2,2,2,1,2,1,0,1,0,1,1,0,2,2,2,2,2,2,5,2,1,1,0,2,1,1,1,1,1,1
381,NJ2021,New Jersey,NJ,34,2021,1,0,1,2010,11,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,2,1,1,0,1,0,0,0,0,1,0
375,NJ2015,New Jersey,NJ,34,2015,0,0,1,2010,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,NJ2013,New Jersey,NJ,34,2013,0,0,1,2010,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,NJ2020,New Jersey,NJ,34,2020,0,0,1,2010,10,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,NJ2018,New Jersey,NJ,34,2018,0,0,1,2010,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,NJ2019,New Jersey,NJ,34,2019,0,0,1,2010,9,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,NJ2022,New Jersey,NJ,34,2022,1,0,1,2010,12,0,1,2,2,2,1,2,1,0,1,0,1,1,0,2,2,2,2,2,2,5,2,1,1,0,2,1,1,1,0,1,1
374,NJ2014,New Jersey,NJ,34,2014,0,0,1,2010,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,NJ2016,New Jersey,NJ,34,2016,0,0,1,2010,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,NJ2023,New Jersey,NJ,34,2023,1,0,1,2010,13,1,1,2,2,2,1,2,1,0,1,0,1,1,0,2,2,2,2,2,2,5,2,1,1,0,2,1,1,1,0,1,1
387,NM2015,New Mexico,NM,35,2015,0,0,1,2007,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,NM2022,New Mexico,NM,35,2022,1,1,1,2007,15,0,1,1,2,2,1,2,1,0,1,1,1,1,0,1,1,2,1,0,0,5,2,1,1,0,1,0,1,1,0,0,0
389,NM2017,New Mexico,NM,35,2017,0,0,1,2007,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,NM2016,New Mexico,NM,35,2016,0,0,1,2007,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,NM2018,New Mexico,NM,35,2018,0,0,1,2007,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,NM2014,New Mexico,NM,35,2014,0,0,1,2007,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,NM2024,New Mexico,NM,35,2024,1,1,1,2007,17,1,1,1,2,2,1,2,1,0,1,1,1,1,0,2,2,2,2,2,2,5,2,1,1,0,1,0,1,1,1,0,1
385,NM2013,New Mexico,NM,35,2013,0,0,1,2007,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,NM2021,New Mexico,NM,35,2021,0,0,1,2007,14,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,NM2020,New Mexico,NM,35,2020,0,0,1,2007,13,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,NM2023,New Mexico,NM,35,2023,1,1,1,2007,16,1,1,1,2,2,1,2,1,0,1,1,1,1,0,2,2,2,2,2,2,5,2,1,1,0,1,0,1,1,0,0,1
391,NM2019,New Mexico,NM,35,2019,0,0,1,2007,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,NV2016,Nevada,NV,32,2016,0,0,1,2000,16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,NV2019,Nevada,NV,32,2019,1,1,1,2000,19,1,1,1,2,2,1,1,2,1,1,1,1,1,0,2,2,2,2,2,2,5,2,4,3,2,1,0,1,1,1,0,1
404,NV2020,Nevada,NV,32,2020,1,1,1,2000,20,1,1,1,2,2,1,1,2,1,1,1,1,1,0,2,2,2,2,2,2,5,2,4,3,2,1,0,1,1,1,0,1
398,NV2014,Nevada,NV,32,2014,0,0,1,2000,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,NV2018,Nevada,NV,32,2018,1,1,1,2000,18,1,1,1,2,2,0,1,2,1,1,1,1,1,0,2,2,2,2,2,2,5,2,4,3,2,1,0,1,1,1,0,1
399,NV2015,Nevada,NV,32,2015,0,0,1,2000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,NV2021,Nevada,NV,32,2021,1,1,1,2000,21,1,1,1,2,2,1,1,2,1,1,1,1,1,0,2,2,2,2,2,2,5,2,4,3,2,1,0,1,1,1,0,1
407,NV2023,Nevada,NV,32,2023,1,1,1,2000,23,1,1,1,2,2,3,2,1,0,1,1,1,1,0,2,2,2,2,2,2,5,2,2,2,1,1,0,1,1,1,0,1
401,NV2017,Nevada,NV,32,2017,1,0,1,2000,17,0,1,1,2,2,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,5,2,4,3,2,1,0,1,1,0,0,0
397,NV2013,Nevada,NV,32,2013,0,0,1,2000,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,NV2022,Nevada,NV,32,2022,1,1,1,2000,22,1,1,1,2,2,3,2,1,0,1,1,1,1,0,2,2,2,2,2,2,5,2,2,2,1,1,0,1,1,1,0,1
408,NV2024,Nevada,NV,32,2024,1,1,1,2000,24,1,1,1,2,2,3,2,1,0,1,1,1,1,0,2,2,2,2,2,2,5,2,2,2,1,1,0,1,1,1,0,1
416,NY2020,New York,NY,36,2020,0,0,1,2014,6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,NY2016,New York,NY,36,2016,0,0,1,2014,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,NY2019,New York,NY,36,2019,0,0,1,2014,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,NY2021,New York,NY,36,2021,0,0,1,2014,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,NY2022,New York,NY,36,2022,1,1,1,2014,8,0,1,1,2,2,3,2,1,0,1,0,1,1,0,0,0,0,0,0,0,5,2,2,2,1,1,0,2,4,0,1,0
410,NY2014,New York,NY,36,2014,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,NY2018,New York,NY,36,2018,0,0,1,2014,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,NY2015,New York,NY,36,2015,0,0,1,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,NY2023,New York,NY,36,2023,1,1,1,2014,9,1,1,1,2,2,3,2,1,0,1,0,1,1,0,0,0,0,0,0,0,5,2,2,2,1,1,0,2,4,0,1,0
413,NY2017,New York,NY,36,2017,0,0,1,2014,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,NY2024,New York,NY,36,2024,1,1,1,2014,10,1,1,1,2,2,3,2,1,0,1,0,1,1,0,1,2,2,2,2,2,5,2,2,2,1,1,0,2,4,0,1,1
409,NY2013,New York,NY,36,2013,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,OH2015,Ohio,OH,39,2015,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,OH2013,Ohio,OH,39,2013,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,OH2017,Ohio,OH,39,2017,0,0,1,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,OH2021,Ohio,OH,39,2021,0,0,1,2016,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,OH2022,Ohio,OH,39,2022,0,0,1,2016,6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,OH2023,Ohio,OH,39,2023,0,0,1,2016,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
